"DATE","TRANSACTION DETAILS","CHQ.NO./ Ref No.","VALUE DATE","WITHDRAWAL AMT","DEPOSIT AMT","BALANCE AMT",
"8-Sep-15","Indiaforensic MASTER ACQ DOM10-1","28494943210","8-Sep-15","","1,526,403.21","25,975,877.94",
"8-Sep-15","Indiaforensic VISA ACQ DOM121118","28494909832","8-Sep-15","","1,201,419.90","27,177,297.84",
"8-Sep-15","Indiaforensic RUPAY POS ACQ12111","28494906581","8-Sep-15","","3,736,785.65","30,914,083.49",
"8-Sep-15","Indiaforensic RUPAY POS C2 ACQ12","28494975425","8-Sep-15","","968,967.68","31,883,051.17",
"8-Sep-15","Indiaforensic VISA ACQ INT 08111","28494944357","8-Sep-15","","14,207.86","31,897,259.03",
"8-Sep-15","TRF TO Indiaforensic SERVICES I","28494879363","8-Sep-15","15,000,000.00","","16,896,805.03",
"8-Sep-15","TRF TO Indiaforensic SERVICES I","28494970044","8-Sep-15","10,000,000.00","","6,896,805.03",
"8-Sep-15","ICA 17825 Indiaforensic INT09111","28494887207","8-Sep-15","","10,248.16","6,907,053.19",
"8-Sep-15","TRF TO Indiaforensic SERVICES I","28494906584","8-Sep-15","5,000,000.00","","1,907,053.19",
"8-Sep-15","Indiaforensic VISA ACQ DOM131118","28494908084","8-Sep-15","","7,238,266.06","7,145,319.25",
"8-Sep-15","Indiaforensic RUPAY POS ACQ13111","28494914073","8-Sep-15","","2,984,430.53","10,129,749.78",
"8-Sep-15","Indiaforensic VISA ACQ INT 09111","28494869737","8-Sep-15","","16,290.81","10,146,040.59",
"9-Sep-15","ICA 17825 Indiaforensic MC DOM 1","28494924173","9-Sep-15","","5,311,712.60","15,457,753.19",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494866559","9-Sep-15","10,600,000.00","","4,857,753.19",
"9-Sep-15","Indiaforensic RUPAY POS C2 ACQ13","28494896273","9-Sep-15","","935,708.81","493,462.00",
"9-Sep-15","Indiaforensic VISA ACQ DOM141118","28494870951","9-Sep-15","","5,951,423.18","5,944,885.18",
"9-Sep-15","Indiaforensic RUPAY POS ACQ14111","28494896424","9-Sep-15","","2,805,849.78","8,750,734.96",
"9-Sep-15","ICA 17825 Indiaforensic MC DOM 1","28494956004","9-Sep-15","","4,063,196.06","12,813,931.02",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494915536","9-Sep-15","8,700,000.00","","4,113,931.02",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494939719","9-Sep-15","4,100,000.00","","13,931.02",
"9-Sep-15","ICA 17825 Indiaforensic MC INT10","28494963886","9-Sep-15","","21,692.29","35,623.31",
"9-Sep-15","Indiaforensic RUPAY POS C2 ACQ14","28494968173","9-Sep-15","","877,441.89","913,065.20",
"9-Sep-15","Indiaforensic VISA ACQ INT 10111","28494947736","9-Sep-15","","2,451.66","915,516.86",
"9-Sep-15","Indiaforensic VISA ACQ INT 11111","28494879043","9-Sep-15","","3,228.51","918,745.37",
"9-Sep-15","Indiaforensic VISA ACQ INT 12111","28494885825","9-Sep-15","","5,701.38","924,446.75",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494907154","9-Sep-15","500,000.00","","424,446.75",
"9-Sep-15","Indiaforensic VISA ACQ DOM151118","28494966761","9-Sep-15","","5,186,503.19","5,610,949.94",
"9-Sep-15","Indiaforensic RUPAY POS ACQ15111","28494874058","9-Sep-15","","2,695,708.37","8,306,658.31",
"9-Sep-15","ICA 17825 Indiaforensic MC DOM 1","28494920839","9-Sep-15","","5,143,647.04","13,450,305.35",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494919832","9-Sep-15","8,300,000.00","","5,150,305.35",
"9-Sep-15","Indiaforensic RUPAY POS C2 ACQ15","28494870760","9-Sep-15","","785,816.50","5,936,121.85",
"9-Sep-15","Indiaforensic VISA ACQ INT 13111","28494861839","9-Sep-15","","13,386.28","5,949,508.13",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494867434","9-Sep-15","5,100,000.00","","849,508.13",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494936418","9-Sep-15","800,000.00","","49,508.13",
"9-Sep-15","Indiaforensic VISA ACQ DOM161118","","9-Sep-15","","6,603,560.59","6,653,068.72",
"9-Sep-15","Indiaforensic RUPAY POS ACQ16111","28494946621","9-Sep-15","","1,540,910.37","8,193,979.09",
"9-Sep-15","ICA 17825 Indiaforensic MC DOM 1","28494882461","9-Sep-15","","5,120,387.97","13,314,367.06",
"9-Sep-15","ICA 17825 Indiaforensic MC INT15","28494951303","9-Sep-15","","3,545.59","13,317,912.65",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494958438","9-Sep-15","13,300,000.00","","17,912.65",
"9-Sep-15","Indiaforensic RUPAY POS C2 ACQ16","28494916680","9-Sep-15","","2,268,346.44","2,286,259.09",
"9-Sep-15","Indiaforensic VISA ACQ INT 14111","28494859469","9-Sep-15","","5,056.20","2,291,315.29",
"9-Sep-15","Indiaforensic VISA ACQ DOM171118","28494951956","9-Sep-15","","5,276,439.10","5,267,754.39",
"9-Sep-15","Indiaforensic RUPAY POS C2 ACQ17","28494969891","9-Sep-15","","2,150,244.52","8,201,727.27",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494940432","9-Sep-15","2,000,000.00","","6,201,727.27",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494942067","9-Sep-15","3,000,000.00","","3,201,727.27",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494964237","9-Sep-15","3,000,000.00","","201,727.27",
"9-Sep-15","ICA 17825 Indiaforensic MC INT 1","28494864572","9-Sep-15","","3,041.42","204,768.69",
"9-Sep-15","ICA 17825 Indiaforensic MC DOM 1","28494866003","9-Sep-15","","12,671,255.85","12,876,024.54",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494926583","9-Sep-15","10,000,000.00","","2,876,024.54",
"9-Sep-15","Indiaforensic VISA ACQ DOM191118","28494869794","9-Sep-15","","12,121,648.00","14,997,672.54",
"9-Sep-15","Indiaforensic RUPAY POS ACQ18111","28494938333","9-Sep-15","","2,300,668.87","17,298,341.41",
"9-Sep-15","Indiaforensic RUPAY POS ACQ19111","28494973837","9-Sep-15","","3,084,878.46","20,383,219.87",
"9-Sep-15","Indiaforensic RUPAY POS C2 ACQ19","28494914066","9-Sep-15","","702,017.72","21,085,237.59",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494863885","9-Sep-15","15,000,000.00","","6,085,237.59",
"9-Sep-15","TRF TO Indiaforensic SERVICES IN","28494927860","9-Sep-15","4,000,000.00","","2,085,237.59",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494901856","9-Sep-15","2,000,000.00","","85,237.59",
"9-Sep-15","ICA 17825 Indiaforensic MC INT 1","28494901699","9-Sep-15","","39,799.19","125,036.78",
"9-Sep-15","Indiaforensic VISA ACQ DOM201118","28494932332","9-Sep-15","","6,627,773.93","6,752,810.71",
"9-Sep-15","Indiaforensic RUPAY POS ACQ20111","28494951089","9-Sep-15","","2,486,465.85","9,239,276.56",
"9-Sep-15","Indiaforensic VISA ACQ INT 16111","28494924496","9-Sep-15","","5,573.10","9,244,849.66",
"9-Sep-15","Indiaforensic RUPAY POS C2 ACQ20","28494946206","9-Sep-15","","766,268.52","10,011,118.18",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494893472","9-Sep-15","5,000,000.00","","5,011,118.18",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494871956","9-Sep-15","2,000,000.00","","3,011,118.18",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494927582","9-Sep-15","2,000,000.00","","1,011,118.18",
"9-Sep-15","FUND TRF TO Indiaforensic SERVI","28494903261","9-Sep-15","1,000,000.00","","11,118.18",
"9-Sep-15","Indiaforensic RUPAY POS ACQ21111","28494919300","9-Sep-15","","3,078,833.91","3,089,952.09",
"9-Sep-15","Indiaforensic RUPAY POS C2 ACQ21","28494908011","9-Sep-15","","732,121.39","3,822,073.48",
"9-Sep-15","FUND TRF TO Indiaforensic SERVI","28494875200","9-Sep-15","2,000,000.00","","1,822,073.48",
"9-Sep-15","FUND TRF TO Indiaforensic SERVI","28494904375","9-Sep-15","1,000,000.00","","822,073.48",
"9-Sep-15","FUND TRF TO Indiaforensic SERVI","28494938533","9-Sep-15","500,000.00","","322,073.48",
"9-Sep-15","ICA 17825 Indiaforensic MC INT 2","28494946774","9-Sep-15","","19,279.39","341,352.87",
"9-Sep-15","ICA 17825 Indiaforensic MC INT 2","28494899482","9-Sep-15","","7,152.14","348,505.01",
"9-Sep-15","ICA 17825 Indiaforensic MC DOM 2","28494944027","9-Sep-15","","15,140,655.54","15,489,160.55",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494870761","9-Sep-15","15,000,000.00","","489,160.55",
"9-Sep-15","Indiaforensic VISA ACQ DOM211118","28494871583","9-Sep-15","","6,233,273.22","6,722,433.77",
"9-Sep-15","Indiaforensic VISA ACQ DOM221118","28494872919","9-Sep-15","","5,883,662.68","12,606,096.45",
"9-Sep-15","Indiaforensic RUPAY POS ACQ22111","28494956792","9-Sep-15","","3,065,036.47","15,671,132.92",
"9-Sep-15","Indiaforensic RUPAY POS C2 ACQ22","28494965433","9-Sep-15","","756,809.82","16,427,942.74",
"9-Sep-15","Indiaforensic VISA ACQ INT 19111","28494868045","9-Sep-15","","3,542.00","16,431,484.74",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494922962","9-Sep-15","1,000,000.00","","15,431,484.74",
"9-Sep-15","Indiaforensic RUPAY POS ACQ23111","28494910013","9-Sep-15","","965,541.18","16,396,523.92",
"9-Sep-15","Indiaforensic RUPAY POS C2 ACQ23","28494891036","9-Sep-15","","1,562,155.14","17,958,679.06",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494881308","9-Sep-15","2,900,000.00","","15,058,679.06",
"9-Sep-15","ICA 17825 Indiaforensic MC DOM 2","28494948841","9-Sep-15","","16,419,259.12","31,477,938.18",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494925187","9-Sep-15","10,000,000.00","","21,477,938.18",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494873602","9-Sep-15","5,000,000.00","","16,477,938.18",
"9-Sep-15","Indiaforensic VISA ACQ DOM231118","28494900621","9-Sep-15","","4,993,123.72","21,471,061.90",
"9-Sep-15","Indiaforensic RUPAY POS ACQ24111","28494960980","9-Sep-15","","2,556,219.48","24,027,281.38",
"9-Sep-15","Indiaforensic RUPAY POS ACQ25111","28494877327","9-Sep-15","","3,393,970.41","27,421,251.79",
"9-Sep-15","Indiaforensic VISA ACQ DOM241118","28494886404","9-Sep-15","","4,522,443.03","31,943,694.82",
"9-Sep-15","Indiaforensic VISA ACQ DOM261118","28494939993","9-Sep-15","","11,708,902.02","43,652,596.84",
"9-Sep-15","Indiaforensic RUPAY POS ACQ26111","28494961496","9-Sep-15","","1,506,380.84","45,158,977.68",
"9-Sep-15","Indiaforensic RUPAY POS C2 ACQ26","28494925037","9-Sep-15","","1,798,748.08","46,957,725.76",
"9-Sep-15","ICA 17825 Indiaforensic MC INT 2","28494905684","9-Sep-15","","31,944.43","46,989,670.19",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494874329","9-Sep-15","1,900,000.00","","45,089,670.19",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494910056","9-Sep-15","15,000,000.00","","30,089,670.19",
"9-Sep-15","TRF TO Indiaforensic SERVICES I","28494941671","9-Sep-15","15,000,000.00","","15,089,670.19",
"9-Sep-15","ICA 17825 Indiaforensic MC INT 2","28494944249","9-Sep-15","","42,079.28","15,131,749.47",
"10-Sep-15","Indiaforensic VISA ACQ DOM271118","28494935919","10-Sep-15","","2,553,252.82","17,685,002.29",
"10-Sep-15","Indiaforensic RUPAY POS ACQ27111","28494906185","10-Sep-15","","2,553,252.82","20,238,255.11",
"10-Sep-15","ICA 17825 Indiaforensic MC DOM 2","28494952278","10-Sep-15","","4,504,947.47","24,743,202.58",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494959488","10-Sep-15","9,700,000.00","","15,043,202.58",
"10-Sep-15","Indiaforensic RUPAY POS C2 ACQ27","28494865415","10-Sep-15","","752,477.31","15,795,679.89",
"10-Sep-15","Indiaforensic VISA ACQ INT 22111","28494890890","10-Sep-15","","3,690.04","15,799,369.93",
"10-Sep-15","Indiaforensic VISA ACQ INT 23111","28494862037","10-Sep-15","","9,346.56","15,808,716.49",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494962815","10-Sep-15","800,000.00","","15,008,716.49",
"10-Sep-15","Indiaforensic VISA ACQ DOM271118","28494873225","10-Sep-15","","6,216,646.03","21,225,362.52",
"10-Sep-15","Indiaforensic RUPAY POS ACQ27111","28494864761","10-Sep-15","2,553,252.82","","18,672,109.70",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494929256","10-Sep-15","3,000,000.00","","15,672,109.70",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494960888","10-Sep-15","500,000.00","","15,172,109.70",
"","ICA 17825 Indiaforensic MC INT 2","28494876126","","","1,876.39","15,173,986.09",
"10-Sep-15","ICA 17825 Indiaforensic MC DOM 2","28494900243","10-Sep-15","","4,168,767.81","19,342,753.90",
"10-Sep-15","Indiaforensic VISA ACQ DOM281118","28494969662","10-Sep-15","","5,619,451.48","24,962,205.38",
"10-Sep-15","Indiaforensic RUPAY POS ACQ28111","28494972921","10-Sep-15","","2,475,503.03","27,437,708.41",
"10-Sep-15","Indiaforensic VISA ACQ INT 24111","28494966971","10-Sep-15","","108,844.68","27,546,553.09",
"10-Sep-15","Indiaforensic VISA ACQ INT 25111","28494894323","10-Sep-15","","56,310.97","27,602,864.06",
"10-Sep-15","Indiaforensic VISA ACQ INT 26111","28494947201","10-Sep-15","","3,144.12","27,606,008.18",
"10-Sep-15","Indiaforensic RUPAY POS C2 ACQ28","28494887305","10-Sep-15","","576,674.12","28,182,682.30",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494906571","10-Sep-15","12,600,000.00","","15,582,682.30",
"10-Sep-15","ICA 17825 Indiaforensic MC INT 2","28494874453","10-Sep-15","","36,134.95","15,018,817.25",
"10-Sep-15","Indiaforensic VISA ACQ DOM291118","28494861790","10-Sep-15","","6,463,189.36","21,482,006.61",
"10-Sep-15","Indiaforensic RUPAY POS ACQ29111","28494892587","10-Sep-15","","2,381,269.09","23,863,275.70",
"10-Sep-15","Indiaforensic VISA ACQ INT 27111","28494911292","10-Sep-15","","1,433.83","23,864,709.53",
"10-Sep-15","ICA 17825 Indiaforensic MC DOM 2","28494910052","10-Sep-15","","4,851,716.63","28,716,426.16",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494872218","10-Sep-15","13,700,000.00","","15,016,426.16",
"10-Sep-15","Indiaforensic RUPAY POS C2 ACQ29","28494958832","10-Sep-15","","596,990.04","15,613,416.20",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","","10-Sep-15","600,000.00","","15,013,416.20",
"10-Sep-15","Indiaforensic VISA ACQ DOM301118","28494947132","10-Sep-15","","5,115,401.70","20,128,817.90",
"10-Sep-15","Indiaforensic RUPAY POS ACQ30111","28494868258","10-Sep-15","","2,392,021.27","22,520,839.17",
"10-Sep-15","Indiaforensic VISA ACQ INT 28111","28494896068","10-Sep-15","","3,552.80","22,524,391.97",
"10-Sep-15","ICA 17825 Indiaforensic MC DOM 3","28494912567","10-Sep-15","","3,332,083.27","25,856,475.24",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494900117","10-Sep-15","10,000,000.00","","15,856,475.24",
"10-Sep-15","ICA 17825 Indiaforensic MC INT 2","28494901023","10-Sep-15","","30,956.87","15,887,432.11",
"10-Sep-15","Indiaforensic RUPAY POS C2 ACQ30","28494959183","10-Sep-15","","677,021.33","16,564,453.44",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494885760","10-Sep-15","800,000.00","","15,764,453.44",
"10-Sep-15","Indiaforensic VISA ACQ DOM011218","28494911875","10-Sep-15","","5,296,020.90","21,060,474.34",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494952528","10-Sep-15","3,000,000.00","","18,060,474.34",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494894674","10-Sep-15","3,000,000.00","","15,060,474.34",
"10-Sep-15","Indiaforensic RUPAY POS ACQ01121","28494949991","10-Sep-15","","2,655,105.43","17,715,579.77",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494900247","10-Sep-15","2,000,000.00","","15,715,579.77",
"10-Sep-15","Indiaforensic RUPAY POS C2 ACQ01","28494925235","10-Sep-15","","574,648.18","16,290,227.95",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494870279","10-Sep-15","1,300,000.00","","14,990,227.95",
"10-Sep-15","Indiaforensic RUPAY POS ACQ02121","28494970320","10-Sep-15","","1,223,406.70","16,213,634.65",
"10-Sep-15","ICA 17825 Indiaforensic MC DOM 0","28494882975","10-Sep-15","","13,683,158.10","29,896,792.75",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494861144","10-Sep-15","14,900,000.00","","14,996,792.75",
"10-Sep-15","Indiaforensic VISA ACQ DOM031218","28494869113","10-Sep-15","","11,949,030.72","26,945,823.47",
"10-Sep-15","Indiaforensic RUPAY POS ACQ03121","28494945017","10-Sep-15","","4,440,936.91","31,386,760.38",
"10-Sep-15","Indiaforensic RUPAY POS C2 ACQ03","28494928402","10-Sep-15","","712,882.36","32,099,642.74",
"10-Sep-15","Indiaforensic VISA ACQ INT 29111","28494971146","10-Sep-15","","53,600.51","32,153,243.25",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494921089","10-Sep-15","15,000,000.00","","17,153,243.25",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494922573","10-Sep-15","1,400,000.00","","15,753,243.25",
"10-Sep-15","ICA 17825 Indiaforensic MC INT 3","28494900070","10-Sep-15","","1,011.62","15,754,254.87",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494965903","10-Sep-15","700,000.00","","15,054,254.87",
"10-Sep-15","Indiaforensic VISA ACQ DOM041218","28494955654","10-Sep-15","","4,492,757.27","19,547,012.14",
"10-Sep-15","Indiaforensic RUPAY POS ACQ04121","28494907402","10-Sep-15","","1,904,177.82","21,451,189.96",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494901899","10-Sep-15","6,400,000.00","","15,051,189.96",
"10-Sep-15","ICA 17825 Indiaforensic MC DOM 0","28494874639","10-Sep-15","","3,198,798.74","18,249,988.70",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494886887","10-Sep-15","3,200,000.00","","15,049,988.70",
"10-Sep-15","ICA 17825 Indiaforensic MC INT 0","28494970509","10-Sep-15","","36,068.76","15,086,057.46",
"10-Sep-15","Indiaforensic RUPAY POS C2 ACQ04","28494899274","10-Sep-15","","315,809.94","15,401,867.40",
"10-Sep-15","Indiaforensic VISA ACQ INT 30111","28494949070","10-Sep-15","","4,893.02","15,406,760.42",
"10-Sep-15","Indiaforensic RUPAY POS C2 ACQ03","28494865514","10-Sep-15","","712,882.35","16,119,642.77",
"10-Sep-15","Indiaforensic RUPAY POS C2 ACQ03","28494947097","10-Sep-15","712,882.36","","15,406,760.41",
"10-Sep-15","Indiaforensic VISA ACQ DOM051218","28494956152","10-Sep-15","","5,712,862.99","21,119,623.40",
"10-Sep-15","Indiaforensic RUPAY POS ACQ05121","28494895822","10-Sep-15","","2,305,327.72","23,424,951.12",
"10-Sep-15","ICA 17825 Indiaforensic MC DOM 0","28494890481","10-Sep-15","","4,436,153.72","27,861,104.84",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494948034","10-Sep-15","12,800,000.00","","15,061,104.84",
"10-Sep-15","ICA 17825 Indiaforensic MC INT 0","28494960019","10-Sep-15","","20,392.14","15,081,496.98",
"10-Sep-15","Indiaforensic VISA ACQ INT 01121","28494930764","10-Sep-15","","157,021.85","15,238,518.83",
"10-Sep-15","Indiaforensic VISA ACQ INT 02121","28494875498","10-Sep-15","","124,116.27","15,362,635.10",
"10-Sep-15","Indiaforensic RUPAY POS C2 ACQ05","28494905561","10-Sep-15","","651,814.48","16,014,449.58",
"10-Sep-15","Indiaforensic RUPAY POS ACQ05121","28494890499","10-Sep-15","","2,305,327.73","18,319,777.31",
"10-Sep-15","Indiaforensic RUPAY POS ACQ05121","28494964640","10-Sep-15","2,305,327.72","","16,014,449.59",
"10-Sep-15","ICA 17825 Indiaforensic MC DOM 0","28494917347","10-Sep-15","","4,358,449.18","20,372,898.77",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494873167","10-Sep-15","5,000,000.00","","15,372,898.77",
"10-Sep-15","Indiaforensic VISA ACQ DOM061218","28494922745","10-Sep-15","","6,318,103.53","21,691,002.30",
"10-Sep-15","Indiaforensic RUPAY POS ACQ06121","28494964827","10-Sep-15","","2,860,987.12","24,551,989.42",
"10-Sep-15","Indiaforensic VISA ACQ INT 04121","28494923278","10-Sep-15","","2,036.35","24,554,025.77",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494879635","10-Sep-15","9,500,000.00","","15,054,025.77",
"10-Sep-15","ICA 17825 Indiaforensic MC INT 0","28494913062","10-Sep-15","","34,076.18","15,088,101.95",
"10-Sep-15","Indiaforensic RUPAY POS C2 ACQ06","28494953097","10-Sep-15","","601,594.35","15,689,696.30",
"10-Sep-15","ICA 17825 Indiaforensic MC DOM 0","28494897867","10-Sep-15","","4,802,557.18","20,492,253.48",
"10-Sep-15","Indiaforensic VISA ACQ DOM071218","28494900712","10-Sep-15","","5,952,941.04","26,445,194.52",
"10-Sep-15","Indiaforensic RUPAY POS ACQ07121","28494914196","10-Sep-15","","2,381,605.31","28,826,799.83",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494910237","10-Sep-15","13,800,000.00","","15,026,799.83",
"10-Sep-15","ICA 17825 Indiaforensic MC INT 0","28494960985","10-Sep-15","","4,838.59","15,031,638.42",
"10-Sep-15","Indiaforensic VISA ACQ DOM081218","28494914398","10-Sep-15","","6,164,581.32","21,195,795.74",
"10-Sep-15","Indiaforensic RUPAY POS ACQ08121","28494913567","10-Sep-15","","3,195,098.96","24,390,894.70",
"10-Sep-15","Indiaforensic RUPAY POS ACQ09121","28494969079","10-Sep-15","","3,140,022.67","27,530,917.37",
"10-Sep-15","ICA 17825 Indiaforensic MC DOM 1","28494895023","10-Sep-15","","14,926,188.87","42,457,106.24",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494927670","10-Sep-15","10,000,000.00","","32,457,106.24",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494908286","10-Sep-15","3,000,000.00","","29,457,106.24",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494963582","10-Sep-15","15,000,000.00","","14,457,106.24",
"10-Sep-15","Indiaforensic VISA ACQ DOM101218","28494965626","10-Sep-15","","12,098,346.17","26,555,452.41",
"10-Sep-15","TRF TO Indiaforensic SERVICES I","28494888035","10-Sep-15","10,000,000.00","","16,555,452.41",
"10-Sep-15","ICA 17825 Indiaforensic MC INT 0","28494908078","10-Sep-15","","18,060.13","16,573,512.54",
"10-Sep-15","Indiaforensic RUPAY POS ACQ10121","28494941991","10-Sep-15","","3,148,757.68","19,722,270.22",
"","Indiaforensic RUPAY POS C2 ACQ10","28494873746","","","736,858.78","20,459,129.00",
"11-Sep-15","TRF TO Indiaforensic SERVICES I","28494892904","11-Sep-15","5,000,000.00","","15,459,129.00",
"11-Sep-15","TRF TO Indiaforensic SERVICES I","28494970386","11-Sep-15","1,000,000.00","","14,459,129.00",
"11-Sep-15","ICA 17825 Indiaforensic MC DOM 1","28494926662","11-Sep-15","","4,708,779.92","19,167,908.92",
"11-Sep-15","TRF TO Indiaforensic SERVICES I","28494920827","11-Sep-15","4,900,000.00","","14,267,908.92",
"11-Sep-15","Indiaforensic VISA ACQ DOM111218","28494968583","11-Sep-15","","6,243,888.06","20,511,796.98",
"11-Sep-15","Indiaforensic RUPAY POS ACQ11121","28494948666","11-Sep-15","","1,402,223.24","21,914,020.22",
"11-Sep-15","Indiaforensic VISA ACQ INT 07121","28494919693","11-Sep-15","","11,716.72","21,925,736.94",
"11-Sep-15","TRF TO Indiaforensic SERVICES I","28494959676","11-Sep-15","4,000,000.00","","17,925,736.94",
"11-Sep-15","TRF TO Indiaforensic SERVICES I","28494942412","11-Sep-15","3,000,000.00","","14,925,736.94",
"11-Sep-15","Indiaforensic RUPAY POS C2 ACQ11","28494909989","11-Sep-15","","2,571,313.35","17,497,050.29",
"11-Sep-15","ICA 17825 Indiaforensic MC INT 0","","11-Sep-15","","64,308.53","17,561,358.82",
"11-Sep-15","TRF TO Indiaforensic SERVICES I","28494973021","11-Sep-15","3,300,000.00","","14,261,358.82",
"11-Sep-15","ICA 17825 Indiaforensic MC DOM 1","28494953989","11-Sep-15","","5,524,227.49","19,785,586.31",
"11-Sep-15","Indiaforensic VISA ACQ DOM121218","28494862693","11-Sep-15","","6,493,784.36","26,279,370.67",
"11-Sep-15","Indiaforensic RUPAY POS ACQ12121","28494932303","11-Sep-15","","2,716,816.87","28,996,187.54",
"11-Sep-15","Indiaforensic VISA ACQ INT 08121","28494962766","11-Sep-15","","123,739.63","29,119,927.17",
"11-Sep-15","Indiaforensic VISA ACQ INT 09121","28494893377","11-Sep-15","","1,530.35","29,121,457.52",
"11-Sep-15","Indiaforensic VISA ACQ INT 10121","28494876663","11-Sep-15","","100,825.03","29,222,282.55",
"11-Sep-15","TRF TO Indiaforensic SERVICES I","28494860976","11-Sep-15","5,000,000.00","","24,222,282.55",
"11-Sep-15","TRF TO Indiaforensic SERVICES I","28494901507","11-Sep-15","5,000,000.00","","19,222,282.55",
"11-Sep-15","TRF TO Indiaforensic SERVICES I","28494917142","11-Sep-15","4,000,000.00","","15,222,282.55",
"11-Sep-15","Indiaforensic RUPAY POS C2 ACQ12","28494960201","11-Sep-15","","637,958.84","15,860,241.39",
"11-Sep-15","ICA 17825 Indiaforensic MC INT 1","28494921910","11-Sep-15","","2,513.95","15,862,755.34",
"11-Sep-15","TRF TO Indiaforensic SERVICES I","28494934137","11-Sep-15","1,600,000.00","","14,262,755.34",
"11-Sep-15","ICA 17825 Indiaforensic MC DOM 1","28494883690","11-Sep-15","","4,753,047.52","19,015,802.86",
"11-Sep-15","TRF TO Indiaforensic SERVICES I","28494954624","11-Sep-15","4,800,000.00","","14,215,802.86",
"11-Sep-15","Indiaforensic VISA ACQ DOM131218","28494890010","11-Sep-15","","5,223,193.70","19,438,996.56",
"11-Sep-15","Indiaforensic RUPAY POS ACQ13121","28494932586","11-Sep-15","","2,503,052.32","21,942,048.88",
"11-Sep-15","Indiaforensic RUPAY POS C2 ACQ13","28494942174","11-Sep-15","","512,063.58","22,454,112.46",
"11-Sep-15","Indiaforensic VISA ACQ INT 11121","28494958461","11-Sep-15","","105,619.60","22,559,732.06",
"11-Sep-15","TRF TO Indiaforensic SERVICES I","28494891984","11-Sep-15","8,300,000.00","","14,259,732.06",
"11-Sep-15","ICA 17825 Indiaforensic MC INT 1","28494890195","11-Sep-15","","1,007.64","14,260,739.70",
"11-Sep-15","ICA 17825 Indiaforensic MC DOM 1","28494875852","11-Sep-15","","5,113,900.31","19,374,640.01",
"11-Sep-15","Indiaforensic VISA ACQ DOM141218","28494914613","11-Sep-15","","6,045,909.33","25,420,549.34",
"11-Sep-15","Indiaforensic RUPAY POS ACQ14121","28494934521","11-Sep-15","","1,472,903.16","26,893,452.50",
"11-Sep-15","Indiaforensic RUPAY POS C2 ACQ14","28494969227","11-Sep-15","","2,114,789.95","29,008,242.45",
